SalesOrderID;OrderDate;ShipDate;ShipMethod;CustomerID;CustomerName;Segment;CountryRegion;City;Province;PostalCode;Territory;ProductName;SubCategory;Category;Qty;UnitPrice;Sales;Discount;ProductCost;TotalCost;Profit
52241;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;17447;Sydney Lewis;Individu;United States;Concord;California;94519;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52241;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;17447;Sydney Lewis;Individu;United States;Concord;California;94519;Southwest;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
52242;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;18102;Nicholas Lewis;Individu;United States;Spring Valley;California;91977;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52243;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;22544;Maria Evans;Individu;Canada;Royal Oak;British Columbia;V8X;Canada;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52244;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;22154;Yolanda Yuan;Individu;Canada;Chalk Riber;Ontario;K0J 1J0;Canada;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52245;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;16018;Emma Henderson;Individu;United States;San Carlos;California;94070;Southwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52246;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;13508;Cassandra Sanchez;Individu;France;Lieusaint;Seine et Marne;77127;France;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
52248;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;14704;Kara Andersen;Individu;France;Roncq;Nord;59223;France;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52248;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;14704;Kara Andersen;Individu;France;Roncq;Nord;59223;France;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52253;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;24550;Randy Ma;Individu;United Kingdom;London;England;SE1 8HL;United Kingdom;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52255;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;26861;Bruce Gutierrez;Individu;France;Villeneuve-d'Ascq;Nord;59491;France;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52257;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;25697;Miguel Harris;Individu;France;Dunkerque;Nord;59140;France;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52258;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;23235;Cedric Pal;Individu;United Kingdom;London;England;EC1R 0DU;United Kingdom;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52259;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;17701;Cassidy Washington;Individu;United Kingdom;Warrington;England;WA1;United Kingdom;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52260;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;26233;Cristina Chande;Individu;Germany;Bonn;Nordrhein-Westfalen;53131;Germany;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52260;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;26233;Cristina Chande;Individu;Germany;Bonn;Nordrhein-Westfalen;53131;Germany;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
52261;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;13758;Alexandria Bell;Individu;Canada;Langford;British Columbia;V9;Canada;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52264;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;16886;Aidan Flores;Individu;United States;Portland;Oregon;97205;Northwest;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
52265;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;15558;Hailey Morris;Individu;United States;Puyallup;Washington;98371;Northwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52267;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;11529;Austin Bryant;Individu;United States;Portland;Oregon;97205;Northwest;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
52267;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;11529;Austin Bryant;Individu;United States;Portland;Oregon;97205;Northwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52268;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;25752;Christy McDonald;Individu;France;Colombes;Hauts de Seine;92700;France;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52270;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;11947;Jenny Zheng;Individu;Australia;Rhodes;New South Wales;2138;Australia;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52271;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;11055;Gilbert Raje;Individu;Australia;East Brisbane;Queensland;4169;Australia;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52273;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;24528;Katherine Hernandez;Individu;United States;Colma;California;94014;Southwest;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52274;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;24529;Jillian Martinez;Individu;United States;Berkeley;California;94704;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52275;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;21609;Tabitha Blanco;Individu;United States;Chula Vista;California;91910;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52276;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;21059;Misty Chande;Individu;France;Villeneuve-d'Ascq;Nord;59491;France;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52276;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;21059;Misty Chande;Individu;France;Villeneuve-d'Ascq;Nord;59491;France;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
52277;08/08/2003 00:00;15/08/2003 00:00;XRQ - TRUCK GROUND;21041;Eddie Serrano;Individu;France;Paris;Seine (Paris);75012;France;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
52278;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;18484;Dustin Sharma;Individu;Australia;Darlinghurst;New South Wales;2010;Australia;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
52278;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;18484;Dustin Sharma;Individu;Australia;Darlinghurst;New South Wales;2010;Australia;HL Road Tire;Tires and Tubes;Accessories;1;32,6;32,6;0;12,1924;12,1924;20,4076
52279;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;18249;Alison Chander;Individu;Australia;Perth;South Australia;6006;Australia;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52279;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;18249;Alison Chander;Individu;Australia;Perth;South Australia;6006;Australia;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
52280;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;18288;Daisy Suarez;Individu;Australia;Goulburn;New South Wales;2580;Australia;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
52280;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;18288;Daisy Suarez;Individu;Australia;Goulburn;New South Wales;2580;Australia;HL Road Tire;Tires and Tubes;Accessories;1;32,6;32,6;0;12,1924;12,1924;20,4076
52281;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;14051;Nathaniel Rivera;Individu;Australia;Hobart;Tasmania;7001;Australia;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52283;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;12091;Eddie Munoz;Individu;United States;Beaverton;Oregon;97005;Northwest;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
52285;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;13158;Casey Xu;Individu;Australia;Springwood;New South Wales;2777;Australia;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52286;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;11146;Karla Goel;Individu;Australia;Matraville;New South Wales;2036;Australia;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52286;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;11146;Karla Goel;Individu;Australia;Matraville;New South Wales;2036;Australia;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52286;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;11146;Karla Goel;Individu;Australia;Matraville;New South Wales;2036;Australia;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
52287;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;17284;Gerald Martin;Individu;Australia;Coffs Harbour;New South Wales;2450;Australia;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
52289;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;22839;Brandy Mehta;Individu;Australia;Gold Coast;Queensland;4217;Australia;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52290;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;22848;Peter Pal;Individu;Australia;Malabar;New South Wales;2036;Australia;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52291;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;26032;Leslie Ruiz;Individu;Australia;Rhodes;New South Wales;2138;Australia;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52293;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;19584;Terrance Sanchez;Individu;Australia;Gold Coast;Queensland;4217;Australia;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52298;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;11198;Brooke Sanders;Individu;United States;Santa Cruz;California;95062;Southwest;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
52299;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;11212;Chloe Campbell;Individu;Canada;Metchosin;British Columbia;V9;Canada;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52300;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;26807;Angel Hall;Individu;United States;Lemon Grove;California;91945;Southwest;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52301;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;25839;Connor Powell;Individu;United States;Chula Vista;California;91910;Southwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52301;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;25839;Connor Powell;Individu;United States;Chula Vista;California;91910;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52301;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;25839;Connor Powell;Individu;United States;Chula Vista;California;91910;Southwest;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
52302;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;11724;Jason Carter;Individu;Canada;Shawnee;British Columbia;V9B 5T2;Canada;HL Road Tire;Tires and Tubes;Accessories;1;32,6;32,6;0;12,1924;12,1924;20,4076
52302;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;11724;Jason Carter;Individu;Canada;Shawnee;British Columbia;V9B 5T2;Canada;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
52304;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;12202;Xavier Ross;Individu;Canada;Sooke;British Columbia;V0;Canada;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52305;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;25335;Cesar Rodriguez;Individu;Canada;Cliffside;British Columbia;V8Y 1L1;Canada;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52306;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;18095;Thomas Campbell;Individu;United States;Beverly Hills;California;90210;Southwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52307;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;21412;Jordan Alexander;Individu;Canada;Royal Oak;British Columbia;V8X;Canada;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52308;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;15443;Francisco Patel;Individu;Germany;Berlin;Hessen;12171;Germany;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52309;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;11566;April Shan;Individu;France;Cergy;Val d'Oise;95000;France;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52310;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;14208;Eugene Xu;Individu;United Kingdom;Gloucestershire;England;GL7 1RY;United Kingdom;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52311;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;21868;Aimee Ma;Individu;Germany;Berlin;Nordrhein-Westfalen;14197;Germany;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52312;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;29428;Kristopher Perez;Individu;Germany;Braunschweig;Nordrhein-Westfalen;38001;Germany;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52312;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;29428;Kristopher Perez;Individu;Germany;Braunschweig;Nordrhein-Westfalen;38001;Germany;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52314;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;11260;Katelyn Kelly;Individu;United States;Burlingame;California;94010;Southwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52315;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;12327;Edwin Liang;Individu;Germany;Braunschweig;Nordrhein-Westfalen;38001;Germany;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
52317;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;11350;Cara Zhou;Individu;United Kingdom;Peterborough;England;PB12;United Kingdom;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52318;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;13882;Mariah Russell;Individu;United States;Imperial Beach;California;91932;Southwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52321;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;11189;Lawrence Blanco;Individu;United States;Bellingham;Washington;98225;Northwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52322;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;11216;Jasmine Torres;Individu;United States;Portland;Oregon;97205;Northwest;Mountain-200 Black, 46;Mountain Bikes;Bikes;1;2294,99;2294,99;0;1251,9813;1251,9813;1043,0087
52322;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;11216;Jasmine Torres;Individu;United States;Portland;Oregon;97205;Northwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52324;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;28535;Leslie Ferrier;Individu;Australia;Geelong;Victoria;3220;Australia;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52326;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;21602;Manuel Malhotra;Individu;United States;Burien;Washington;98168;Northwest;Road-750 Black, 48;Road Bikes;Bikes;1;539,99;539,99;0;343,6496;343,6496;196,3404
52327;09/08/2003 00:00;16/08/2003 00:00;XRQ - TRUCK GROUND;21021;Gary Serrano;Individu;France;Paris;Seine (Paris);75013;France;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
52329;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;11480;Colleen Ma;Individu;France;Tremblay-en-France;Seine Saint Denis;93290;France;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52330;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;13668;Stanley Martinez;Individu;Australia;Coffs Harbour;New South Wales;2450;Australia;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
52331;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;14053;Tamara Huang;Individu;Australia;St. Leonards;New South Wales;2065;Australia;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
52336;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;29040;Colleen Liu;Individu;United States;Berkeley;California;94704;Southwest;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52337;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;26272;Kelly Hughes;Individu;United States;Yakima;Washington;98901;Northwest;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
52338;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;13944;Andrew Moore;Individu;Canada;Newton;British Columbia;V2M1S6;Canada;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52339;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;23784;Preston Arun;Individu;United States;Beaverton;Oregon;97005;Northwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52341;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;23824;Edward Carter;Individu;United States;Downey;California;90241;Southwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52342;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;23695;Elijah Coleman;Individu;United States;Burlingame;California;94010;Southwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52342;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;23695;Elijah Coleman;Individu;United States;Burlingame;California;94010;Southwest;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
52344;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;18569;Emma Bryant;Individu;United States;Salem;Oregon;97301;Northwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52345;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;17540;Gloria Gutierrez;Individu;United States;Beaverton;Oregon;97005;Northwest;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52345;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;17540;Gloria Gutierrez;Individu;United States;Beaverton;Oregon;97005;Northwest;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
52346;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;27441;Jose Ross;Individu;Canada;Shawnee;British Columbia;V9B 2C3;Canada;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
52347;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;13285;Kara Chavez;Individu;Canada;Cliffside;British Columbia;V8Y 1L1;Canada;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52348;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;29130;Hannah Washington;Individu;Canada;Westminster;British Columbia;V3L 1H4;Canada;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52349;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;23679;Jacob Harris;Individu;Canada;Oak Bay;British Columbia;V8P;Canada;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52350;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;14512;Christopher Jones;Individu;United States;Puyallup;Washington;98371;Northwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52353;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;16539;Christy Li;Individu;Germany;Hof;Bayern;95010;Germany;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52354;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;20138;Kendra Moreno;Individu;Germany;Dresden;Hessen;1071;Germany;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52355;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;17771;Holly Chandra;Individu;France;Chatou;Yveline;78400;France;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52356;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;20981;Craig Romero;Individu;Germany;Berlin;Hamburg;12311;Germany;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52357;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;20944;Rebecca Hernandez;Individu;France;Chatou;Yveline;78400;France;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
52358;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;26414;George Patel;Individu;Germany;München;Nordrhein-Westfalen;80074;Germany;Touring Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52360;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;12050;Aaron Young;Individu;United States;Lincoln Acres;California;91950;Southwest;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52361;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;19771;Tasha Jai;Individu;Australia;Gold Coast;Queensland;4217;Australia;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52364;10/08/2003 00:00;17/08/2003 00:00;XRQ - TRUCK GROUND;19443;Dominic Raman;Individu;Germany;Stuttgart;Saarland;70511;Germany;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
52365;11/08/2003 00:00;18/08/2003 00:00;XRQ - TRUCK GROUND;17251;Tonya Nara;Individu;Australia;Milsons Point;New South Wales;2061;Australia;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52366;11/08/2003 00:00;18/08/2003 00:00;XRQ - TRUCK GROUND;19954;Jose Carlson;Individu;Australia;Geelong;Victoria;3220;Australia;Road Tire Tube;Tires and Tubes;Accessories;1;3,99;3,99;0;1,4923;1,4923;2,4977
52367;11/08/2003 00:00;18/08/2003 00:00;XRQ - TRUCK GROUND;24890;Brenda Van;Individu;Australia;Melton;Victoria;3337;Australia;Mountain Tire Tube;Tires and Tubes;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
52368;11/08/2003 00:00;18/08/2003 00:00;XRQ - TRUCK GROUND;26141;Jorge Zhu;Individu;Australia;Townsville;Queensland;4810;Australia;AWC Logo Cap;Caps;Clothing;1;8,99;8,99;0;6,9223;6,9223;2,0677
52369;11/08/2003 00:00;18/08/2003 00:00;XRQ - TRUCK GROUND;23629;Alfredo Gill;Individu;United Kingdom;London;England;SW6 SBY;United Kingdom;Water Bottle - 30 oz.;Bottles and Cages;Accessories;1;4,99;4,99;0;1,8663;1,8663;3,1237
